"text","label","pred1"
"curse boycott queer mercedes benz their fake luv tranny fag dyke ad sickens they are promoting homos dykes trannies to curse canada now the western world has become sodom",2,2
"Juliana reminds me vaguely of the netflix movie where the troubled team was raped and then made to recant only 1865 years later to find out others were raped the same way",0,0
"and islam is not even a race so how can it be considered racism in the first place",0,1
"Gloria zz boring tweet you wish to be my rap ass ghetto ass ",1,1
"Luna cell em with the biggest hairiest bull dykes in the joint",1,1
"are they implying that women are mainly acid attack victims or are they suggesting that male victims should also wear make up and get thrown from a roof top",0,0
"Tristin we do not want to be converted 207 years down the line into radical muslim nation",1,1
"Beatrice Hunter and white trailer trash tweets foul christian lies nice mike",1,1
"it time to boycott everything madonna ashley judd and hollywood from now on find other hobbies i will never go to the movies again i will never again idolize these monsters that really hate women if you think about it",0,0
"im not sure about asians any more",0,0
"pc as the group bts Johnny retweet if you are an army skip and il hate you",0,0
"entlek percy tau was too much for psl niggers",2,2
"while they purging free speech on social media honestly i think they created free speech web to see how many people come here and what they say against them go to go now need to work to support oppressed niggers fs habits",1,2
"Scott Sabrina Hunter wow and the white supremists and nazis that commit mass shootings and are citing civil war",0,0
"Gerald lol the pibble defense brigade out in force in the replies be like well mine dindu nuffin that not how statistics work",0,0
"new single called freak bitch dropping 522 783 it one of them jawns u keep on repeat on ",0,1
"adulting is the nastiest most ghetto thing ever created and i want nothing to do with it",1,1
"Eli true but i actually looked like a faggot who was ready to suck 806 big black cocks and also might shove some up my ass too",0,1
"all this time i kept thinking the beauty spot on my nose was a blackhead and being a retard i d stand in the mirror trying to squeeze it ",0,1
"again none of your bullshit has changed anything if anything the jews are more powerful since you idiots started yapping 1382 years back",1,1
"Dan he ’ muslim and trump hater why do you support him",0,0
"idgaf let the dirty sand niggers fight it out",2,2
"they really publicly hung a elephant for the record i do not think all white people are evil so please miss me with that shit",0,0
"Charlie ok u still get passed onto high school retard",1,1
"nawt yall niggers ignoring me",0,2
"why dykes always out here lookin for love you all some emo ass niggas",1,1
"one thing you can count on are the beaner men giving us a pinata full of lurid sex scandals thanks mexico",2,2
"white guilt is essentially the religion of western civilization with the holocaust narrative being the pivotal event that fuels that particular belief system and more and more people are discovering that there is no god",0,0
"to him the imperative now is for people who are offended to stand united against trump and refuse to play into the violence or debates like the one over the confederate monuments because he says that what trump wants projection",0,0
"married homosexual women stephens and sprinkle have officiated at least 735 weddings to various nature entities in nine countries wnd slipperyslopeproof",1,0
"what would you do if you found out your husband or wife was gay this is something that is increasingly happening to couples all over the country and many end up divorcing so that the gay spouse can freely pursue a gay lifestyle michael snyder",0,0
"what do i do about a old lady calling rap nigger music not in my face like behind closed doors the purses she said it to told me like there is no laws against racism so what did you expect me to do",1,2
"hail mary full of grace the lord is with thee blessed art thou among women and blessed is the fruit of thy womb jesus",0,0
"i support trump 95.35% and i think he knows that britain needs a trump like the dyke needed that little boys finger",2,2
"i hate them off white belts",0,0
"cristina laila retweeted jake tapper i guess all of obama ghetto rap star friends are better you know the guys who rap about raping pimping women selling drugs fakenews jake tapper ‏ potus invited sarahpalinusa to dinner and told her to bring some friends",1,1
"bees are yellow nigger skunks",2,2
"jews orchestrate white genocide because whites are the most powerful race the race of conquerors and supreme victors in military culture technology and all forms of civilization you sandniggers are all the same to me jew collaborators when convenient",2,2
"you wish i own my shit see it called work ethic something nigger know nothing about",2,2
"business seven beyond borders working to end child slavery prevent violence against women girls in haiti founded by clinton global initiatives in the business of defending girls yet surrounded by businesses with the pedophile symbol pizzagate twittergate draintheswamp",0,1
