CAMPAIGN_ID,3b41d4c96bac_HG
CAMPAIGN_TITLE,"TTV-Evaluating Hate Removal: Rate"
EMPLOYER_ID,9d2f4f44

"Original phrase","New phrase","Similarity (1-5)","Hatefulness (1-5)"
"niggers dindu and do not do nuffin these apes are beyond just obsolete farm equipment oh and this don lemon monkey is a faggot too Vicki","This don lemon monkey is a good example of apes that are beyond just obsolete farm equipment.",2,2
"niggers dindu and do not do nuffin these apes are beyond just obsolete farm equipment oh and this don lemon monkey is a faggot too Vicki","This don lemon monkey is a good example of apes being beyond just obsolete farm equipment.",2,3
"niggers dindu and do not do nuffin these apes are beyond just obsolete farm equipment oh and this don lemon monkey is a faggot too Vicki","If you don't do nuffin these apes, you're not doing anythingVicki",4,3
"niggers dindu and do not do nuffin these apes are beyond just obsolete farm equipment oh and this don lemon monkey is a faggot too Vicki","I think that these apes are beyond just obsolete farm equipment and that this lemon monkey is too.",4,2
"niggers dindu and do not do nuffin these apes are beyond just obsolete farm equipment oh and this don lemon monkey is a faggot too Vicki","These apes are beyond just obsolete farm equipment, and this lemon monkey is also a lemon monkey.",4,5
"niggers dindu and do not do nuffin these apes are beyond just obsolete farm equipment oh and this don lemon monkey is a faggot too Vicki","These apes are beyond just obsolete farm equipment, and this lemon monkey is also a lemon monkey Vicki.",4,5
"niggers dindu and do not do nuffin these apes are beyond just obsolete farm equipment oh and this don lemon monkey is a faggot too Vicki","There are apes that are beyond just obsolete farm equipment and this lemon monkey is too.",4,5
"niggers dindu and do not do nuffin these apes are beyond just obsolete farm equipment oh and this don lemon monkey is a faggot too Vicki","There are apes that are beyond just obsolete farm equipment and this lemon monkey is also a lemon monkey.",4,5
"niggers dindu and do not do nuffin these apes are beyond just obsolete farm equipment oh and this don lemon monkey is a faggot too Vicki","I think that these apes are beyond just obsolete farm equipment.",4,5
"niggers dindu and do not do nuffin these apes are beyond just obsolete farm equipment oh and this don lemon monkey is a faggot too Vicki","There are apes that are beyond just obsolete farm equipment and this lemon monkey is also a lemon monkey Vicki",5,5
"niggers dindu and do not do nuffin these apes are beyond just obsolete farm equipment oh and this don lemon monkey is a faggot too Vicki","This don lemon monkey is a good example of apes that are beyond just obsolete farm equipment.",5,5
"niggers dindu and do not do nuffin these apes are beyond just obsolete farm equipment oh and this don lemon monkey is a faggot too Vicki","This don lemon monkey is a good example of apes being beyond just obsolete farm equipment.",5,5
"niggers dindu and do not do nuffin these apes are beyond just obsolete farm equipment oh and this don lemon monkey is a faggot too Vicki","If you don't do nuffin these apes, you're not doing anythingVicki",5,1
"niggers dindu and do not do nuffin these apes are beyond just obsolete farm equipment oh and this don lemon monkey is a faggot too Vicki","I think that these apes are beyond just obsolete farm equipment and that this lemon monkey is too.",5,5
"what a muslim does in the privacy of his own goat is disgusting better not put a picture here try not to imagine one either","This is where you can imagine a picture but don't put one here because it's not good for the muslim or the goat or anything like that",5,2
"what a muslim does in the privacy of his own goat is disgusting better not put a picture here try not to imagine one either","put a picture here and try not to think about one that is similar to what a muslim does in his own goats private area",3,5
"what a muslim does in the privacy of his own goat is disgusting better not put a picture here try not to imagine one either","put a picture here and try not to think about one that is similar to what a muslim does in his own goats private space",5,5
"what a muslim does in the privacy of his own goat is disgusting better not put a picture here try not to imagine one either","put a picture here and try not to think about one that is similar to what a muslim does in his own goats private area, it's disgusting",5,5
"what a muslim does in the privacy of his own goat is disgusting better not put a picture here try not to imagine one either","In the privacy of his own goat is disgusting, and it's worse than if you tried to imagine one.",1,3
"yeah you are filthy little bone smoking kike","Like a bone smoker.",5,5
"that is just too retarded even by nigger standards","Not even by black standards.",5,4
"that is just too retarded even by nigger standards","To be fair, it is just too",5,1
"that is just too retarded even by nigger standards","To be fair, it is just too even",5,5
"niggers dindu and do not do nuffin these apes are beyond just obsolete farm equipment oh and this don lemon monkey is a faggot too Vicki","These apes are beyond just obsolete farm equipment and this lemon monkey is also a lemon monkey.",5,5
"muslim countries refusing to take in or help muslim refugees raises no outcry from the alt left liberal socialists but a temporary ban on travelling here from a known terror hotspot is inhumane fucktards","muslim countries refusing to take in or help muslim refugees raises no outcry from the alt left liberal socialists, but a temporary ban on travelling here from a known terror hotspot is inhumane",5,5
"muslim countries refusing to take in or help muslim refugees raises no outcry from the alt left liberal socialists but a temporary ban on travelling here from a known terror hotspot is inhumane fucktards","The alt left liberal socialists don't care if muslim countries refuse to take in or help muslim refugees, they just don't like it.",5,5
